#{"t_start": 1772320774.345061, "env_id": "None"}
r,l,t
1283.579161,8293,3301.825292
2887.193016,1163,3310.678439
1639.581021,1111,3319.099526
4083.500984,2193,3335.48297
6247.626169,6395,3383.450925
4252.062897,4852,3419.950983
4784.073999,3614,3447.379353
-1543.500332,296,3449.677402
6750.951731,3212,3473.882457
3483.088411,7428,3529.974168
517.851112,9141,3599.013621
-278.439338,160,3600.233691
2075.415106,849,3606.561361
1444.054792,1035,3614.312426
7628.708341,3766,3642.878087
5143.815341,4005,3673.322189
4740.689998,3823,3702.161025
-797.477746,657,3707.162411
1187.00532,800,3713.129184
1321.264411,1177,3721.89421
1604.250962,1033,3729.598994
433.474241,534,3733.61552
869.118568,584,3737.992046
505.3406,472,3741.572052
6859.317841,4101,3772.697135
-801.879357,940,3779.791414
1418.973899,1147,3788.351533
10512.874882,4714,3823.982427
3989.889628,3222,3848.496888
4053.90183,8668,3914.245438
3325.467828,4032,3952.86055
2574.130225,1597,3964.682155
7555.690371,6851,4017.335834
5204.11915,4518,4051.458674
5095.592271,4102,4081.687596
1930.352439,4785,4116.919173
7792.502172,12148,4207.404178
6873.437582,7145,4262.036309
1191.967548,3708,4290.235899
5458.577916,5472,4332.192259
10389.541059,5217,4371.603921
-915.119013,1228,4380.823872
743.940227,679,4385.864437
11887.296171,5737,4428.793976
-3159.234389,35,4429.064933
10.712111,39,4429.381748
1303.32098,10973,4512.799551
13828.627507,6014,4558.05791
-1056.029094,1667,4570.622309
1952.302612,8976,4638.153756
9554.852412,6566,4688.062144
