#{"t_start": 1772320774.345104, "env_id": "None"}
r,l,t
115.03022,160,1014.186563
700.822669,345,1016.76371
423.460277,319,1019.131711
1713.847388,1598,1031.083982
-357.180125,172,1032.351482
402.402188,294,1034.568419
955.991125,516,1038.426167
5168.457229,3864,1068.119553
2769.825412,2909,1090.541561
1663.187989,1288,1100.528906
411.477326,617,1105.264792
1840.806249,1091,1113.662385
815.115185,777,1119.668777
2210.643018,1290,1129.588121
2959.070277,1749,1143.060389
2941.75881,2973,1165.596469
-833.449833,219,1167.215739
11112.032655,15000,1279.913253
3252.50657,9844,1355.537783
6311.47808,3670,1383.253402
7726.314379,4880,1419.331442
1919.272944,1922,1433.435445
8813.3341,4857,1469.452358
3037.776737,7760,1526.849459
1476.003044,1369,1536.929106
1710.278764,1205,1545.887128
8191.841697,4334,1578.428284
3663.090026,6076,1624.766083
4261.857137,3297,1649.017479
8985.305033,4785,1684.225689
1446.587471,2011,1698.982732
4509.821308,2116,1714.544707
-1418.569491,108,1715.377179
768.78146,349,1717.991166
356.51324,272,1719.976415
1768.565357,8931,1787.144987
-540.382144,87,1787.810667
118.972428,102,1788.610791
75.473384,86,1789.280864
-6261.97264,11544,1875.76937
11169.630895,4079,1905.978821
4891.946703,3418,1931.529953
4780.555644,3844,1960.423205
6769.21808,4477,1993.953593
7249.452156,4747,2029.349679
2023.370941,3162,2052.847332
1512.720184,1441,2063.647197
1381.526492,1209,2072.579978
3243.990616,1545,2084.160405
4582.730993,6153,2129.979622
7674.743074,5401,2170.243034
8156.278133,4639,2204.798344
401.154856,7397,2259.899374
2531.334806,1029,2267.51687
8821.402324,6691,2317.60319
4607.402609,6343,2365.506671
-598.591613,621,2370.045177
7674.035353,5687,2412.339903
4985.050335,6947,2464.66
1924.354522,2000,2479.728918
4139.483885,2788,2501.021121
1563.955435,1288,2510.841567
-561.459496,118,2511.699125
163.83991,124,2512.638755
1669.277911,787,2518.508298
1911.994125,1330,2528.403298
2681.51279,2559,2547.414691
-333.356307,401,2550.435764
2532.184891,1157,2559.116418
1488.457176,1376,2569.263716
1813.997434,1217,2578.43837
-5370.407666,12235,2669.930231
9135.532412,8057,2730.393905
8056.622236,7090,2784.140935
5309.90779,5172,2822.845258
5163.422257,3777,2850.862715
6898.05337,3783,2879.149848
9385.500906,6344,2926.600905
7048.251892,5786,2969.697269
171.069508,770,2975.423665
5611.920405,7906,3035.234078
2778.108092,9637,3108.272038
7014.75486,5850,3153.122378
-810.478867,10545,3232.206534
2929.438385,1208,3241.279999
3161.453003,8326,3303.954129
1491.003837,7252,3358.271918
3272.11787,2073,3374.014318
6353.997861,8356,3436.926425
5245.315765,2719,3457.713079
8230.351339,4023,3487.887809
2977.078958,8333,3551.285984
10396.560087,4948,3588.40004
4991.531446,3176,3612.131485
6686.42366,4588,3646.971363
-1898.722989,298,3649.258716
8208.786329,8733,3715.20953
5778.705501,3309,3739.960967
-144.624448,807,3746.126818
6250.08392,2921,3768.286135
501.651746,1691,3781.011998
11351.568486,6233,3827.941294
4325.982388,3361,3853.731407
-94.283463,5184,3892.599096
3854.487229,3489,3927.842849
647.887771,1317,3937.632122
5214.405956,3500,3963.717529
8721.398268,5798,4007.796648
4414.620112,4152,4039.748132
-761.403988,586,4044.038536
846.573686,569,4048.520265
588.81269,501,4052.219745
9198.827045,7240,4105.51846
1847.976452,2426,4123.410533
5432.631977,4055,4153.389423
6934.3435,5344,4193.213416
8299.223447,4889,4230.502383
1939.990608,7115,4284.836287
7103.981541,5118,4323.963962
1470.526441,8724,4389.760652
11829.213962,6249,4436.876496
-3101.138187,39,4437.196886
1720.645197,775,4443.133449
-416.469383,47,4443.506779
14.31175,45,4443.867162
22.195119,46,4444.232915
11.528393,43,4444.5789
1011.012101,479,4448.245265
-332.100194,49,4448.628228
26.919088,53,4449.044958
1442.612276,618,4453.789301
1289.785251,750,4459.520814
-388.198018,105,4460.316703
8509.097596,11248,4545.098421
5254.761055,7561,4601.942923
2577.74031,7597,4659.352009
4522.268147,6799,4711.013548
