#{"t_start": 1772491901.5501635, "env_id": "None"}
r,l,t
-212.422654,69,1194.294041
141.549369,177,1199.937168
1883.423841,1520,1211.153103
541.053308,873,1217.57165
1049.790234,3820,1245.896026
347.262645,1086,1253.966958
5549.267047,3410,1279.25841
-1461.695796,8710,1344.136062
-1168.060055,383,1346.996856
1204.32642,5068,1384.463087
1781.595019,1614,1396.151545
1659.347996,1422,1406.459494
870.966882,1679,1418.82828
2707.314957,5497,1459.292134
-6810.020546,6931,1510.267857
2157.894256,1393,1520.418895
2872.902923,1856,1534.029028
303.634916,975,1541.302353
-250.568925,335,1543.796479
1468.325615,870,1551.957566
-64.336991,400,1554.906529
104.958859,243,1556.746854
3573.929908,1929,1571.01578
-5536.246818,6233,1618.075175
-136.782306,157,1619.260149
1358.587297,1531,1630.598674
876.289337,1281,1639.992141
950.204521,2129,1655.589841
1362.643844,1407,1665.826393
961.821063,1808,1679.046058
2245.005082,2016,1693.701035
1918.794733,1830,1706.857033
1764.242456,2102,1722.142958
-2545.04151,3560,1747.9499
834.338069,1334,1757.59777
1882.921894,3555,1785.157885
910.117102,2382,1802.483483
192.797714,2782,1823.15638
2984.744915,2097,1838.973575
4755.1801,3214,1863.246753
961.874179,3486,1889.625005
-555.674617,437,1892.84803
46.453802,7331,1947.565173
-127.368453,469,1951.095248
695.089123,4682,1986.423762
5635.278539,4498,2020.486067
-1891.639004,5379,2060.880499
1574.085545,2533,2079.952545
-1799.765233,2684,2100.189222
2929.562215,3122,2123.167127
790.790427,1860,2137.211186
-9480.378567,9508,2208.588526
720.401362,6612,2258.132333
7042.771948,5134,2299.003738
1710.163272,2365,2316.349987
-2161.681273,3054,2338.944756
3102.157029,2658,2358.516122
-7.697502,844,2364.685153
244.373736,5508,2405.279111
-746.146552,2233,2421.773221
-23.364753,1504,2432.824402
1582.685682,2520,2451.278555
-7216.831367,8849,2520.137927
-16028.741382,13829,2621.87797
3171.723287,3076,2644.606899
1466.398095,3240,2668.518942
338.387483,1744,2681.375024
497.777882,875,2687.852413
409.643133,2421,2706.21281
2525.407563,2785,2726.737195
-7675.370309,6778,2776.144891
4779.461185,3752,2803.454648
224.050727,1608,2815.585929
1369.271681,2174,2832.000803
-4410.737279,8681,2895.721512
2719.502674,2069,2910.865708
375.834352,912,2917.647272
74.28342,515,2921.581561
6892.649408,8231,2983.512228
-2529.272264,1542,2995.314785
-582.479362,2049,3010.300398
-405.421203,2281,3027.312484
493.098839,2041,3042.485623
-2346.314631,2523,3061.005066
-1295.408474,3080,3084.057229
1138.31351,1041,3091.909746
-13406.496122,15000,3204.38745
3738.452808,946,3211.413717
1005.689888,2041,3229.366116
1181.149228,1181,3238.116421
-597.001069,2665,3257.874594
835.254552,1851,3271.594937
749.624103,1437,3282.341594
550.869522,1260,3291.675515
940.418904,2577,3310.684075
-3195.54931,12988,3408.13692
-3802.316003,7543,3467.466218
252.944687,6133,3513.593519
-19642.311233,9460,3584.918053
662.231169,5065,3623.087425
-3534.837433,5574,3664.576404
-348.931659,2766,3685.030107
1248.610419,2020,3699.933964
-805.779132,8307,3764.605021
-6266.424874,7562,3820.082
3274.406367,4688,3854.503858
3688.390959,5718,3896.390883
-7411.084553,8182,3971.854911
-469.287322,143,3972.898932
109.688384,171,3974.202628
719.27023,565,3978.294552
-3868.956439,7540,4038.021097
-693.618861,7089,4092.769825
368.263714,451,4096.146903
593.294182,863,4102.470302
563.80118,1142,4110.807497
455.937838,838,4116.983343
-12815.812094,9129,4185.50784
3656.662314,3010,4207.522916
308.460447,6482,4255.15023
-1409.276707,4476,4288.166936
3788.036439,6206,4334.083107
-45.804793,2055,4349.300384
3001.326141,5281,4389.162716
-693.297471,1058,4397.12917
7344.203264,4853,4432.775639
3445.153265,6866,4483.534369
2283.936163,4168,4514.195404
-1760.877774,305,4516.466931
3752.636054,6283,4562.562058
5032.856693,3127,4585.593124
2198.304319,3360,4610.332154
-7943.534546,12111,4699.160643
