#{"t_start": 1772310836.9153097, "env_id": "None"}
r,l,t
2177.533064,1273,3496.66157
-107.250719,1125,3505.555273
893.178089,1451,3516.414218
2121.602072,1302,3526.132742
-1229.822347,2427,3544.692742
1747.601659,1100,3553.034671
825.530737,1343,3563.076977
4806.042147,2420,3581.067798
-431.087619,2419,3599.258361
3021.804559,1938,3613.972848
-1147.362797,1929,3628.708834
2713.44093,2722,3649.489338
3814.301662,2267,3666.322156
4715.549101,2629,3685.72121
3136.942165,2379,3703.286349
1863.926049,1800,3716.757638
2215.788088,1493,3727.864891
2272.808285,1975,3742.736592
535.141313,1810,3756.212999
-1564.77222,2815,3777.414312
-1126.385347,2654,3797.236027
325.037315,2056,3812.64519
372.755977,2646,3833.139385
4106.466645,2110,3849.312236
3765.675868,2213,3866.379537
4297.311567,2590,3886.335656
4011.407692,1990,3903.830212
2868.288704,1685,3923.569151
-403.068091,2060,3939.266603
2758.253413,2537,3958.089991
2645.755194,1517,3969.444297
1482.182454,1361,3979.66419
-1125.012642,2078,3995.125795
3896.368313,2153,4011.65
831.545918,2366,4029.838158
582.932253,1443,4040.944631
2842.57752,1506,4052.472183
2009.319734,2048,4067.76517
1375.95894,2350,4085.326532
1173.474162,1331,4095.206473
-838.46237,2329,4112.532933
559.022208,1856,4126.536212
1433.962164,1363,4136.932516
2032.44125,1196,4145.892326
3073.57881,1571,4157.625645
545.918674,2129,4173.533132
143.579228,1808,4187.059911
2263.746823,1134,4195.763224
1126.445467,816,4202.072981
1344.480902,803,4208.275305
2857.623736,1480,4219.393175
1991.305402,1488,4230.434323
3124.483109,2723,4250.939929
1633.208183,1209,4260.350719
1335.744756,1355,4270.677208
2803.966164,1620,4282.806765
3810.408831,1894,4296.977881
1356.727313,2420,4315.01193
2990.169722,1767,4328.677217
3720.752901,2001,4344.06921
1524.15766,2205,4361.050178
1118.595145,1794,4374.861191
3321.801439,1986,4390.090132
-349.25521,1686,4402.609043
3259.294703,2472,4421.100914
385.389146,1858,4434.999408
1393.921334,2207,4451.343713
4373.378688,2427,4469.429122
2004.793972,1904,4483.731865
1514.487072,982,4491.102041
2538.392566,1759,4504.280807
542.591027,1244,4513.526264
593.864725,1206,4522.575116
-1087.253969,2150,4539.176869
1566.245914,929,4546.374831
2841.676277,3197,4570.293335
2286.132335,1467,4581.058762
2912.08553,1749,4594.175721
1499.088006,860,4600.608936
2934.354508,1625,4612.675253
2394.209269,2350,4630.778628
2114.734875,1293,4640.436817
1305.556508,1165,4649.270958
4106.632501,2451,4668.195389
-14.502226,2236,4684.884702
2133.10716,1279,4694.34605
886.514382,805,4700.387232
1244.890399,1812,4714.374979
3466.276622,2387,4732.184243
1025.052854,674,4737.273931
1698.406488,788,4743.007171
1870.16754,1807,4756.428824
