#{"t_start": 1772310837.2543285, "env_id": "None"}
r,l,t
2374.439095,1611,3294.203311
1169.939073,696,3299.565255
4492.248229,2228,3316.561307
1835.192119,1619,3328.735455
-753.308441,1739,3341.846066
2646.470816,1553,3353.522085
2129.457524,1867,3367.383934
2129.298708,1337,3377.197047
1559.765827,1492,3388.454706
-566.930402,2376,3406.210304
-978.557809,2423,3424.212066
2022.852363,1297,3433.83113
176.146661,1711,3447.53888
882.902137,2185,3464.241986
611.306716,1471,3475.271032
2623.615458,1623,3487.514299
2063.286852,1346,3497.613305
847.036887,635,3502.825197
2163.237863,2030,3518.057022
1744.540724,1468,3529.078119
2421.704587,1324,3539.186998
2464.517899,1802,3552.919474
2892.977583,1660,3565.305297
3505.697298,2077,3580.751144
3839.046324,1989,3595.732184
543.93716,1962,3610.576872
579.430919,1660,3623.223977
1383.275857,1708,3636.258787
3223.81709,2033,3651.838511
3918.441177,2797,3672.468973
3668.058621,3016,3694.651083
-1222.480395,2295,3711.821904
4455.86828,2322,3729.099255
772.60555,1645,3741.481929
3921.122954,2356,3759.091274
-1506.997577,3152,3782.891083
2336.135656,2110,3798.54382
3501.280735,2285,3815.756318
554.941161,2209,3832.883371
2656.17939,1775,3846.436747
3602.74482,2025,3862.117229
2967.882223,1646,3874.758348
2701.211544,1512,3886.407691
1743.687508,1938,3909.81178
2881.835286,1817,3924.19817
2196.315194,2225,3941.113016
935.232684,2167,3957.221327
-105.730004,1960,3971.952804
4255.281164,2344,3989.334158
2596.88614,1580,4001.379846
2868.99797,1718,4014.599352
4886.338058,2504,4033.837225
1644.939607,1929,4048.663417
1077.456018,1681,4061.372326
2653.316773,2565,4080.36729
2354.160477,1716,4093.159778
960.786043,2103,4108.801911
2205.785308,1440,4119.650093
3457.288152,2082,4135.475255
3618.303609,2290,4152.599073
2930.125407,1721,4165.433292
1758.095762,2993,4187.873188
1942.869013,1741,4201.296459
3408.906577,1780,4214.907151
1528.690848,1298,4224.552416
2825.165935,2331,4241.8003
3139.00717,1741,4255.207169
-1288.875423,1895,4269.79942
399.804215,368,4272.594103
3896.401176,1716,4285.415089
3415.152029,2113,4301.229493
2172.550697,1223,4310.284394
-1120.892377,1937,4325.047667
2278.216827,1293,4335.106233
232.107287,2399,4353.572444
2549.116005,1790,4367.358403
834.808705,691,4372.650402
2541.809338,2119,4388.967947
-1304.933241,1837,4402.579084
3624.760486,2610,4422.095718
3887.502106,2330,4439.517742
2010.07202,1550,4450.965312
1284.719462,2034,4466.056815
2963.30785,3101,4489.418189
441.589209,1031,4497.075874
3299.236981,2483,4515.664514
849.325166,1064,4523.660257
295.991995,702,4529.120032
3429.762094,1817,4543.125411
1975.988542,1417,4554.015496
1770.247162,2530,4572.727628
2177.256863,1447,4583.437862
2229.052186,1296,4593.120959
3483.84131,2034,4608.245365
-319.705712,2067,4624.046464
660.228571,2558,4643.320481
2946.338179,1563,4655.339931
2337.393891,1259,4665.054161
2058.136325,2159,4681.370776
2679.69725,1478,4692.209755
909.320998,665,4697.151731
1161.481793,701,4702.546429
1394.792509,747,4708.302902
284.580685,221,4710.033239
1531.3604,757,4715.869321
3880.699777,1962,4730.445887
1013.64172,646,4735.280131
230.784601,235,4737.055159
2143.573074,1047,4744.73015
140.833792,247,4746.584873
2550.126948,1341,4756.497472
